"","Row.id","Date","District","Village","LLIN_distributed","Season","nDate","Month","nMonth","Compound","Household","Method","Location","Hour","nHour","Humidity","Temperature","An.g.male","An.g.unfed","An.g.halffed","An.g.fed","An.g.grsgr","tot.gamb","An.f.male","An.f.unfed","An.f.halffed","An.f.fed","An.f.grsgr","An.funestus","oth.An.male","oth.An.female","Culex.male","Culex.female","Mansonia.male","Mansonia.female","Aedes.male","Aedes.female","x","TinyTag"
"912",22118,2017-09-06,"Banfora","Tiefora","P 2.0","wet-season",340,"Sep-17",9,21,44,"HLC","IN","04am-05am",10,81.86,27.99,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"913",22119,2017-09-06,"Banfora","Tiefora","P 2.0","wet-season",340,"Sep-17",9,21,44,"HLC","IN","05am-06am",11,81.86,27.99,0,14,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"914",22120,2017-09-06,"Banfora","Tiefora","P 2.0","wet-season",340,"Sep-17",9,21,44,"HLC","OUT","07pm-08pm",1,85.26,26.52,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA
"915",22121,2017-09-06,"Banfora","Tiefora","P 2.0","wet-season",340,"Sep-17",9,21,44,"HLC","OUT","08pm-09pm",2,85.26,26.52,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"916",22122,2017-09-06,"Banfora","Tiefora","P 2.0","wet-season",340,"Sep-17",9,21,44,"HLC","OUT","09pm-10pm",3,85.26,26.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"917",22123,2017-09-06,"Banfora","Tiefora","P 2.0","wet-season",340,"Sep-17",9,21,44,"HLC","OUT","10pm-11pm",4,85.26,26.52,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
"918",22124,2017-09-06,"Banfora","Tiefora","P 2.0","wet-season",340,"Sep-17",9,21,44,"HLC","OUT","11pm-12am",5,85.26,26.52,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA
"919",22125,2017-09-06,"Banfora","Tiefora","P 2.0","wet-season",340,"Sep-17",9,21,44,"HLC","OUT","12am-01am",6,85.26,26.52,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"920",22126,2017-09-06,"Banfora","Tiefora","P 2.0","wet-season",340,"Sep-17",9,21,44,"HLC","OUT","01am-02am",7,85.26,26.52,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,NA,NA
"921",22127,2017-09-06,"Banfora","Tiefora","P 2.0","wet-season",340,"Sep-17",9,21,44,"HLC","OUT","02am-03am",8,85.26,26.52,0,14,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"922",22128,2017-09-06,"Banfora","Tiefora","P 2.0","wet-season",340,"Sep-17",9,21,44,"HLC","OUT","03am-04am",9,85.26,26.52,0,19,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"923",22129,2017-09-06,"Banfora","Tiefora","P 2.0","wet-season",340,"Sep-17",9,21,44,"HLC","OUT","04am-05am",10,85.26,26.52,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,2,0,0,NA,NA
"924",22130,2017-09-06,"Banfora","Tiefora","P 2.0","wet-season",340,"Sep-17",9,21,44,"HLC","OUT","05am-06am",11,85.26,26.52,0,19,0,4,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"925",23792,2017-10-05,"Banfora","Tiefora","P 2.0","wet-season",369,"Oct-17",10,1,45,"HLC","IN","07pm-08pm",1,82.88,28.89,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"926",23793,2017-10-05,"Banfora","Tiefora","P 2.0","wet-season",369,"Oct-17",10,1,45,"HLC","IN","08pm-09pm",2,82.88,28.89,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA
"927",23794,2017-10-05,"Banfora","Tiefora","P 2.0","wet-season",369,"Oct-17",10,1,45,"HLC","IN","09pm-10pm",3,82.88,28.89,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"928",23795,2017-10-05,"Banfora","Tiefora","P 2.0","wet-season",369,"Oct-17",10,1,45,"HLC","IN","10pm-11pm",4,82.88,28.89,0,6,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"929",23796,2017-10-05,"Banfora","Tiefora","P 2.0","wet-season",369,"Oct-17",10,1,45,"HLC","IN","11pm-12am",5,82.88,28.89,0,5,1,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"930",23797,2017-10-05,"Banfora","Tiefora","P 2.0","wet-season",369,"Oct-17",10,1,45,"HLC","IN","12am-01am",6,82.88,28.89,0,13,0,0,2,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA
"931",23798,2017-10-05,"Banfora","Tiefora","P 2.0","wet-season",369,"Oct-17",10,1,45,"HLC","IN","01am-02am",7,82.88,28.89,0,6,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"932",23799,2017-10-05,"Banfora","Tiefora","P 2.0","wet-season",369,"Oct-17",10,1,45,"HLC","IN","02am-03am",8,82.88,28.89,0,18,0,2,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"933",23800,2017-10-05,"Banfora","Tiefora","P 2.0","wet-season",369,"Oct-17",10,1,45,"HLC","IN","03am-04am",9,82.88,28.89,0,14,2,1,1,18,0,0,0,0,0,0,0,2,0,0,0,0,0,0,NA,NA
"934",23801,2017-10-05,"Banfora","Tiefora","P 2.0","wet-season",369,"Oct-17",10,1,45,"HLC","IN","04am-05am",10,82.88,28.89,0,34,6,6,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"935",23802,2017-10-05,"Banfora","Tiefora","P 2.0","wet-season",369,"Oct-17",10,1,45,"HLC","IN","05am-06am",11,82.88,28.89,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"936",23803,2017-10-05,"Banfora","Tiefora","P 2.0","wet-season",369,"Oct-17",10,1,45,"HLC","OUT","07pm-08pm",1,95.93,27.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"937",23804,2017-10-05,"Banfora","Tiefora","P 2.0","wet-season",369,"Oct-17",10,1,45,"HLC","OUT","08pm-09pm",2,95.93,27.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"938",23805,2017-10-05,"Banfora","Tiefora","P 2.0","wet-season",369,"Oct-17",10,1,45,"HLC","OUT","09pm-10pm",3,95.93,27.13,0,1,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"939",23806,2017-10-05,"Banfora","Tiefora","P 2.0","wet-season",369,"Oct-17",10,1,45,"HLC","OUT","10pm-11pm",4,95.93,27.13,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"940",23807,2017-10-05,"Banfora","Tiefora","P 2.0","wet-season",369,"Oct-17",10,1,45,"HLC","OUT","11pm-12am",5,95.93,27.13,0,2,1,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"941",23808,2017-10-05,"Banfora","Tiefora","P 2.0","wet-season",369,"Oct-17",10,1,45,"HLC","OUT","12am-01am",6,95.93,27.13,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"942",23809,2017-10-05,"Banfora","Tiefora","P 2.0","wet-season",369,"Oct-17",10,1,45,"HLC","OUT","01am-02am",7,95.93,27.13,0,10,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"943",23810,2017-10-05,"Banfora","Tiefora","P 2.0","wet-season",369,"Oct-17",10,1,45,"HLC","OUT","02am-03am",8,95.93,27.13,0,12,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"944",23811,2017-10-05,"Banfora","Tiefora","P 2.0","wet-season",369,"Oct-17",10,1,45,"HLC","OUT","03am-04am",9,95.93,27.13,0,11,6,2,0,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
"945",23812,2017-10-05,"Banfora","Tiefora","P 2.0","wet-season",369,"Oct-17",10,1,45,"HLC","OUT","04am-05am",10,95.93,27.13,0,28,2,2,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"946",23813,2017-10-05,"Banfora","Tiefora","P 2.0","wet-season",369,"Oct-17",10,1,45,"HLC","OUT","05am-06am",11,95.93,27.13,0,12,11,7,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"947",23814,2017-10-05,"Banfora","Tiefora","P 2.0","wet-season",369,"Oct-17",10,1,46,"HLC","IN","07pm-08pm",1,83.23,28.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"948",23815,2017-10-05,"Banfora","Tiefora","P 2.0","wet-season",369,"Oct-17",10,1,46,"HLC","IN","08pm-09pm",2,83.23,28.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"949",23816,2017-10-05,"Banfora","Tiefora","P 2.0","wet-season",369,"Oct-17",10,1,46,"HLC","IN","09pm-10pm",3,83.23,28.63,0,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"950",23817,2017-10-05,"Banfora","Tiefora","P 2.0","wet-season",369,"Oct-17",10,1,46,"HLC","IN","10pm-11pm",4,83.23,28.63,0,4,1,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
"951",23818,2017-10-05,"Banfora","Tiefora","P 2.0","wet-season",369,"Oct-17",10,1,46,"HLC","IN","11pm-12am",5,83.23,28.63,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"952",23819,2017-10-05,"Banfora","Tiefora","P 2.0","wet-season",369,"Oct-17",10,1,46,"HLC","IN","12am-01am",6,83.23,28.63,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"953",23820,2017-10-05,"Banfora","Tiefora","P 2.0","wet-season",369,"Oct-17",10,1,46,"HLC","IN","01am-02am",7,83.23,28.63,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"954",23821,2017-10-05,"Banfora","Tiefora","P 2.0","wet-season",369,"Oct-17",10,1,46,"HLC","IN","02am-03am",8,83.23,28.63,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"955",23822,2017-10-05,"Banfora","Tiefora","P 2.0","wet-season",369,"Oct-17",10,1,46,"HLC","IN","03am-04am",9,83.23,28.63,0,18,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"956",23823,2017-10-05,"Banfora","Tiefora","P 2.0","wet-season",369,"Oct-17",10,1,46,"HLC","IN","04am-05am",10,83.23,28.63,0,27,3,5,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"957",23824,2017-10-05,"Banfora","Tiefora","P 2.0","wet-season",369,"Oct-17",10,1,46,"HLC","IN","05am-06am",11,83.23,28.63,0,19,1,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"958",23825,2017-10-05,"Banfora","Tiefora","P 2.0","wet-season",369,"Oct-17",10,1,46,"HLC","OUT","07pm-08pm",1,88.05,28.06,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"959",23826,2017-10-05,"Banfora","Tiefora","P 2.0","wet-season",369,"Oct-17",10,1,46,"HLC","OUT","08pm-09pm",2,88.05,28.06,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA
"960",23827,2017-10-05,"Banfora","Tiefora","P 2.0","wet-season",369,"Oct-17",10,1,46,"HLC","OUT","09pm-10pm",3,88.05,28.06,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA
"961",23828,2017-10-05,"Banfora","Tiefora","P 2.0","wet-season",369,"Oct-17",10,1,46,"HLC","OUT","10pm-11pm",4,88.05,28.06,0,5,0,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"962",23829,2017-10-05,"Banfora","Tiefora","P 2.0","wet-season",369,"Oct-17",10,1,46,"HLC","OUT","11pm-12am",5,88.05,28.06,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"963",23830,2017-10-05,"Banfora","Tiefora","P 2.0","wet-season",369,"Oct-17",10,1,46,"HLC","OUT","12am-01am",6,88.05,28.06,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"964",23831,2017-10-05,"Banfora","Tiefora","P 2.0","wet-season",369,"Oct-17",10,1,46,"HLC","OUT","01am-02am",7,88.05,28.06,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"965",23832,2017-10-05,"Banfora","Tiefora","P 2.0","wet-season",369,"Oct-17",10,1,46,"HLC","OUT","02am-03am",8,88.05,28.06,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"966",23833,2017-10-05,"Banfora","Tiefora","P 2.0","wet-season",369,"Oct-17",10,1,46,"HLC","OUT","03am-04am",9,88.05,28.06,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"967",23834,2017-10-05,"Banfora","Tiefora","P 2.0","wet-season",369,"Oct-17",10,1,46,"HLC","OUT","04am-05am",10,88.05,28.06,0,32,3,3,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"968",23835,2017-10-05,"Banfora","Tiefora","P 2.0","wet-season",369,"Oct-17",10,1,46,"HLC","OUT","05am-06am",11,88.05,28.06,0,9,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"969",24028,2017-10-08,"Banfora","Tiefora","P 2.0","wet-season",372,"Oct-17",10,1,47,"HLC","IN","07pm-08pm",1,72.47,28.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"970",24029,2017-10-08,"Banfora","Tiefora","P 2.0","wet-season",372,"Oct-17",10,1,47,"HLC","IN","08pm-09pm",2,72.47,28.62,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"971",24030,2017-10-08,"Banfora","Tiefora","P 2.0","wet-season",372,"Oct-17",10,1,47,"HLC","IN","09pm-10pm",3,72.47,28.62,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"972",24031,2017-10-08,"Banfora","Tiefora","P 2.0","wet-season",372,"Oct-17",10,1,47,"HLC","IN","10pm-11pm",4,72.47,28.62,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"973",24032,2017-10-08,"Banfora","Tiefora","P 2.0","wet-season",372,"Oct-17",10,1,47,"HLC","IN","11pm-12am",5,72.47,28.62,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
"974",24033,2017-10-08,"Banfora","Tiefora","P 2.0","wet-season",372,"Oct-17",10,1,47,"HLC","IN","12am-01am",6,72.47,28.62,0,15,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"975",24034,2017-10-08,"Banfora","Tiefora","P 2.0","wet-season",372,"Oct-17",10,1,47,"HLC","IN","01am-02am",7,72.47,28.62,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"976",24035,2017-10-08,"Banfora","Tiefora","P 2.0","wet-season",372,"Oct-17",10,1,47,"HLC","IN","02am-03am",8,72.47,28.62,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"977",24036,2017-10-08,"Banfora","Tiefora","P 2.0","wet-season",372,"Oct-17",10,1,47,"HLC","IN","03am-04am",9,72.47,28.62,0,8,0,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"978",24037,2017-10-08,"Banfora","Tiefora","P 2.0","wet-season",372,"Oct-17",10,1,47,"HLC","IN","04am-05am",10,72.47,28.62,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"979",24038,2017-10-08,"Banfora","Tiefora","P 2.0","wet-season",372,"Oct-17",10,1,47,"HLC","IN","05am-06am",11,72.47,28.62,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"980",24039,2017-10-08,"Banfora","Tiefora","P 2.0","wet-season",372,"Oct-17",10,1,47,"HLC","OUT","07pm-08pm",1,79.77,26.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"981",24040,2017-10-08,"Banfora","Tiefora","P 2.0","wet-season",372,"Oct-17",10,1,47,"HLC","OUT","08pm-09pm",2,79.77,26.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"982",24041,2017-10-08,"Banfora","Tiefora","P 2.0","wet-season",372,"Oct-17",10,1,47,"HLC","OUT","09pm-10pm",3,79.77,26.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"983",24042,2017-10-08,"Banfora","Tiefora","P 2.0","wet-season",372,"Oct-17",10,1,47,"HLC","OUT","10pm-11pm",4,79.77,26.59,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"984",24043,2017-10-08,"Banfora","Tiefora","P 2.0","wet-season",372,"Oct-17",10,1,47,"HLC","OUT","11pm-12am",5,79.77,26.59,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA
"985",24044,2017-10-08,"Banfora","Tiefora","P 2.0","wet-season",372,"Oct-17",10,1,47,"HLC","OUT","12am-01am",6,79.77,26.59,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"986",24045,2017-10-08,"Banfora","Tiefora","P 2.0","wet-season",372,"Oct-17",10,1,47,"HLC","OUT","01am-02am",7,79.77,26.59,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA
"987",24046,2017-10-08,"Banfora","Tiefora","P 2.0","wet-season",372,"Oct-17",10,1,47,"HLC","OUT","02am-03am",8,79.77,26.59,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"988",24047,2017-10-08,"Banfora","Tiefora","P 2.0","wet-season",372,"Oct-17",10,1,47,"HLC","OUT","03am-04am",9,79.77,26.59,0,7,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"989",24048,2017-10-08,"Banfora","Tiefora","P 2.0","wet-season",372,"Oct-17",10,1,47,"HLC","OUT","04am-05am",10,79.77,26.59,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"990",24049,2017-10-08,"Banfora","Tiefora","P 2.0","wet-season",372,"Oct-17",10,1,47,"HLC","OUT","05am-06am",11,79.77,26.59,0,2,2,5,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"991",24050,2017-10-08,"Banfora","Tiefora","P 2.0","wet-season",372,"Oct-17",10,1,48,"HLC","IN","07pm-08pm",1,69.48,29.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"992",24051,2017-10-08,"Banfora","Tiefora","P 2.0","wet-season",372,"Oct-17",10,1,48,"HLC","IN","08pm-09pm",2,69.48,29.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"993",24052,2017-10-08,"Banfora","Tiefora","P 2.0","wet-season",372,"Oct-17",10,1,48,"HLC","IN","09pm-10pm",3,69.48,29.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"994",24053,2017-10-08,"Banfora","Tiefora","P 2.0","wet-season",372,"Oct-17",10,1,48,"HLC","IN","10pm-11pm",4,69.48,29.16,0,16,3,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"995",24054,2017-10-08,"Banfora","Tiefora","P 2.0","wet-season",372,"Oct-17",10,1,48,"HLC","IN","11pm-12am",5,69.48,29.16,0,5,3,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"996",24055,2017-10-08,"Banfora","Tiefora","P 2.0","wet-season",372,"Oct-17",10,1,48,"HLC","IN","12am-01am",6,69.48,29.16,0,21,3,0,2,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA
"997",24056,2017-10-08,"Banfora","Tiefora","P 2.0","wet-season",372,"Oct-17",10,1,48,"HLC","IN","01am-02am",7,69.48,29.16,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"998",24057,2017-10-08,"Banfora","Tiefora","P 2.0","wet-season",372,"Oct-17",10,1,48,"HLC","IN","02am-03am",8,69.48,29.16,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"999",24058,2017-10-08,"Banfora","Tiefora","P 2.0","wet-season",372,"Oct-17",10,1,48,"HLC","IN","03am-04am",9,69.48,29.16,0,8,2,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1000",24059,2017-10-08,"Banfora","Tiefora","P 2.0","wet-season",372,"Oct-17",10,1,48,"HLC","IN","04am-05am",10,69.48,29.16,0,51,2,2,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1001",24060,2017-10-08,"Banfora","Tiefora","P 2.0","wet-season",372,"Oct-17",10,1,48,"HLC","IN","05am-06am",11,69.48,29.16,0,6,0,8,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1002",24061,2017-10-08,"Banfora","Tiefora","P 2.0","wet-season",372,"Oct-17",10,1,48,"HLC","OUT","07pm-08pm",1,86.85,26.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1003",24062,2017-10-08,"Banfora","Tiefora","P 2.0","wet-season",372,"Oct-17",10,1,48,"HLC","OUT","08pm-09pm",2,86.85,26.28,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA
"1004",24063,2017-10-08,"Banfora","Tiefora","P 2.0","wet-season",372,"Oct-17",10,1,48,"HLC","OUT","09pm-10pm",3,86.85,26.28,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1005",24064,2017-10-08,"Banfora","Tiefora","P 2.0","wet-season",372,"Oct-17",10,1,48,"HLC","OUT","10pm-11pm",4,86.85,26.28,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1006",24065,2017-10-08,"Banfora","Tiefora","P 2.0","wet-season",372,"Oct-17",10,1,48,"HLC","OUT","11pm-12am",5,86.85,26.28,0,14,1,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1007",24066,2017-10-08,"Banfora","Tiefora","P 2.0","wet-season",372,"Oct-17",10,1,48,"HLC","OUT","12am-01am",6,86.85,26.28,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1008",24067,2017-10-08,"Banfora","Tiefora","P 2.0","wet-season",372,"Oct-17",10,1,48,"HLC","OUT","01am-02am",7,86.85,26.28,0,13,0,0,1,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA
"1009",24068,2017-10-08,"Banfora","Tiefora","P 2.0","wet-season",372,"Oct-17",10,1,48,"HLC","OUT","02am-03am",8,86.85,26.28,0,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1010",24069,2017-10-08,"Banfora","Tiefora","P 2.0","wet-season",372,"Oct-17",10,1,48,"HLC","OUT","03am-04am",9,86.85,26.28,0,23,10,0,0,33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA
"1011",24070,2017-10-08,"Banfora","Tiefora","P 2.0","wet-season",372,"Oct-17",10,1,48,"HLC","OUT","04am-05am",10,86.85,26.28,0,13,1,2,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1012",24071,2017-10-08,"Banfora","Tiefora","P 2.0","wet-season",372,"Oct-17",10,1,48,"HLC","OUT","05am-06am",11,86.85,26.28,0,19,4,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1013",26107,2017-11-09,"Banfora","Tiefora","P 2.0","dry-season",404,"Nov-17",11,63,51,"HLC","IN","07pm-08pm",1,51.8573034482759,25.5584966896552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1014",26108,2017-11-09,"Banfora","Tiefora","P 2.0","dry-season",404,"Nov-17",11,63,51,"HLC","IN","08pm-09pm",2,51.8573034482759,25.5584966896552,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1015",26109,2017-11-09,"Banfora","Tiefora","P 2.0","dry-season",404,"Nov-17",11,63,51,"HLC","IN","09pm-10pm",3,51.8573034482759,25.5584966896552,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1016",26110,2017-11-09,"Banfora","Tiefora","P 2.0","dry-season",404,"Nov-17",11,63,51,"HLC","IN","10pm-11pm",4,51.8573034482759,25.5584966896552,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1017",26111,2017-11-09,"Banfora","Tiefora","P 2.0","dry-season",404,"Nov-17",11,63,51,"HLC","IN","11pm-12am",5,51.8573034482759,25.5584966896552,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1018",26112,2017-11-09,"Banfora","Tiefora","P 2.0","dry-season",404,"Nov-17",11,63,51,"HLC","IN","12am-01am",6,51.8573034482759,25.5584966896552,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1019",26113,2017-11-09,"Banfora","Tiefora","P 2.0","dry-season",404,"Nov-17",11,63,51,"HLC","IN","01am-02am",7,51.8573034482759,25.5584966896552,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1020",26114,2017-11-09,"Banfora","Tiefora","P 2.0","dry-season",404,"Nov-17",11,63,51,"HLC","IN","02am-03am",8,51.8573034482759,25.5584966896552,0,7,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1021",26115,2017-11-09,"Banfora","Tiefora","P 2.0","dry-season",404,"Nov-17",11,63,51,"HLC","IN","03am-04am",9,51.8573034482759,25.5584966896552,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1022",26116,2017-11-09,"Banfora","Tiefora","P 2.0","dry-season",404,"Nov-17",11,63,51,"HLC","IN","04am-05am",10,51.8573034482759,25.5584966896552,0,3,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
